Epoch,Train_Loss,Val_Loss,Val_IoU,LR,Time
1,0.3423933676547474,0.029004570943388073,1.8207647259823412e-09,0.001,50.14939999580383
2,0.16457161866128445,0.025066274810921062,0.04949010659858968,0.001,46.7162024974823
3,0.10410984367546108,0.016934052109718323,0.12331745627160287,0.001,45.52024221420288
4,0.07137620599112576,0.013378955889493227,0.1146853300856381,0.001,38.089261531829834
5,0.05220480102838741,0.01207501178776676,0.13842299568648564,0.001,29.24988031387329
6,0.0407542587361402,0.012599159201437777,0.22885221751724802,0.001,29.23725986480713
7,0.033533439609325595,0.012381801678037102,0.2550737346272643,0.001,29.374985933303833
8,0.028464990279947717,0.013224855996668339,0.2376228360141196,0.001,29.325713872909546
9,0.024991732504632738,0.012443688930943608,0.22831632124214638,0.001,29.17875361442566
10,0.022526771114725206,0.011942628347738222,0.26898828803039176,0.001,29.63969326019287
11,0.020420500478293333,0.013272566191682761,0.2590377803255872,0.001,29.344783782958984
12,0.018969322606507275,0.013139152539555322,0.27584379770588585,0.001,29.762911558151245
13,0.01790635900882383,0.013124458491802216,0.28336530324162507,0.001,30.30075240135193
14,0.01703203743737605,0.012839559507979588,0.2849283132974694,0.001,31.12149477005005
15,0.016475549911976688,0.014382460366257212,0.2164420196559371,0.001,30.26781463623047
16,0.015532821688490609,0.013826573352244768,0.22190088233569774,0.0009000000000000001,29.128130674362183
17,0.01472904032561928,0.014618181792849844,0.24095816583168217,0.0009000000000000001,29.62825632095337
18,0.014103389060538676,0.014305102215571837,0.2563220851305055,0.0009000000000000001,29.15998649597168
19,0.013750466492234005,0.014746054075658321,0.24820830327708546,0.0009000000000000001,29.431393146514893
20,0.013305186604460081,0.01468971540982073,0.27570581617878703,0.0009000000000000001,29.327272653579712
21,0.013052482209685776,0.014883399179035967,0.26166626393068126,0.0009000000000000001,29.21894860267639
22,0.012710987654928532,0.01621251900426366,0.23895590407092396,0.0008100000000000001,29.145308256149292
23,0.01252273226984673,0.015142222739417444,0.2832594072309936,0.0008100000000000001,29.244794130325317
24,0.012324711327285817,0.01496574911288917,0.28064983356289747,0.0008100000000000001,28.99130392074585
25,0.011964676494244486,0.015606364700943232,0.2823679607088973,0.0008100000000000001,29.177937507629395
26,0.011838259608743506,0.01657006580551917,0.27650573704300857,0.0008100000000000001,29.157618284225464
27,0.01168554230308574,0.0162596619814973,0.2774249685973656,0.0008100000000000001,29.241389513015747
28,0.011503939730270455,0.0170533940280703,0.26473666909264354,0.000729,29.180201530456543
29,0.011258297638657192,0.01599065172062679,0.27788844341185037,0.000729,29.196000814437866
30,0.01112397478815789,0.016145624262704092,0.289740383806752,0.000729,29.22847032546997
31,0.010938295738823298,0.017570933496410198,0.26924247022082165,0.000729,29.09898066520691
32,0.010749007225967944,0.017681722867895256,0.28616797887697454,0.000729,29.18580460548401
33,0.010610240311103148,0.017314668448472566,0.28994866115290946,0.000729,29.086581230163574
34,0.01048383040405396,0.016934342216700315,0.274504509640903,0.0006561000000000001,29.123697757720947
35,0.010391735077266477,0.018290239936587484,0.268952372960928,0.0006561000000000001,29.575156927108765
36,0.010286876045736588,0.018480970862914215,0.26926233710312264,0.0006561000000000001,32.87034559249878
37,0.010079489309444196,0.019790056288581003,0.2812386238720359,0.0006561000000000001,31.184935569763184
38,0.010122500256531768,0.019699628549543293,0.2459807308708749,0.0006561000000000001,30.87236499786377
39,0.010061120194020785,0.0191721340472048,0.28432059651467856,0.0006561000000000001,30.928051710128784
40,0.009959012263506237,0.019872047896073622,0.2662007866836176,0.00059049,30.891255378723145
41,0.009799275851239346,0.020061886954036625,0.2816855267780583,0.00059049,30.979204654693604
42,0.009619342635333952,0.019249918404966593,0.28188675242226297,0.00059049,30.810699462890625
43,0.009568944347039279,0.020077336748892612,0.2746761357638894,0.00059049,30.033875226974487
44,0.009507068795048527,0.019385199316523292,0.27546525819272527,0.00059049,29.631689310073853
45,0.009367784187715087,0.019171417055820875,0.28107740239399237,0.00059049,36.146273374557495
46,0.009269304974522028,0.019543811975216322,0.27830157846939274,0.000531441,29.59369659423828
47,0.009298295190092176,0.01903254504908215,0.2831262299200384,0.000531441,29.837677478790283
48,0.009147495988549458,0.020295841704038056,0.28740337200281096,0.000531441,29.72974967956543
49,0.009085271714462174,0.020022821654988962,0.28722882379845877,0.000531441,29.580236434936523
50,0.00903097115870979,0.019150230864232235,0.29319384766788015,0.000531441,29.70819401741028
