Epoch,Train_Loss,Val_Loss,Val_IoU,LR,Time
1,0.49176861842473346,0.027268286963755436,1.8624947113032594e-09,0.001,29.461636781692505
2,0.29693875399728614,0.02053713129664009,1.8624947113032594e-09,0.001,29.855592012405396
3,0.21881662205689484,0.01769829431379383,1.8624947113032594e-09,0.001,30.09092426300049
4,0.15472722570929262,0.014221670190719042,1.8624947113032594e-09,0.001,29.387899160385132
5,0.10966468850771587,0.015549399466677145,0.18295730286982,0.001,29.63352108001709
6,0.07981343412150939,0.013389657844196667,0.22557995413861623,0.001,32.108333349227905
7,0.06009164281810323,0.011447671800851822,0.21622131401445807,0.001,31.645291090011597
8,0.047409280099802546,0.011797712946479971,0.22268165357229186,0.001,32.13668489456177
9,0.0391266195413967,0.012127632444555109,0.23722895761815513,0.001,31.4118173122406
10,0.03287857613112363,0.01264108207330785,0.2622698847113586,0.001,33.92906093597412
11,0.028777783426145714,0.012210726653310385,0.2525811782447485,0.001,31.45054602622986
12,0.025662601330421038,0.012166856322437525,0.26774737638671225,0.001,30.378449201583862
13,0.022880158464734752,0.013461021029136398,0.2200019282016267,0.0009000000000000001,29.98458194732666
14,0.021239972388785746,0.013182476501573216,0.23893181125565274,0.0009000000000000001,31.07782244682312
15,0.019900100253936317,0.01317202439531684,0.25514765192822714,0.0009000000000000001,30.256497383117676
16,0.018791306867367692,0.014356459406289187,0.22805351082508157,0.0009000000000000001,29.947897911071777
17,0.017838859878894355,0.014086305629462004,0.2236200107670412,0.0009000000000000001,29.38264489173889
18,0.0170972001635366,0.01387357580560175,0.263421472616312,0.0009000000000000001,29.610193729400635
19,0.016442416274609666,0.014273288744417105,0.2529391646385193,0.0008100000000000001,30.235456943511963
20,0.015959771945037775,0.014676740943369541,0.2332493097680371,0.0008100000000000001,30.105597734451294
21,0.015341513091698289,0.015057805163616484,0.25335674678407066,0.0008100000000000001,29.383028745651245
22,0.014861470334128372,0.0146457081745294,0.27938578041588386,0.0008100000000000001,29.436779737472534
23,0.014734819764271379,0.016707475932145662,0.23543833432401098,0.0008100000000000001,29.572875499725342
24,0.014252643644188842,0.016169683944264598,0.237291942088443,0.0008100000000000001,30.7487576007843
25,0.013939427910372615,0.016330230981111526,0.25056366602090746,0.000729,30.709256649017334
26,0.013585584587417543,0.016254740132188254,0.2531903226201127,0.000729,30.52235221862793
27,0.01322744211130258,0.016171230680563232,0.26346544803279204,0.000729,29.76503276824951
28,0.012967122343575789,0.016187238252975723,0.248960556326116,0.000729,30.004749059677124
29,0.012831015706372758,0.015667429193854332,0.2797031565228613,0.000729,30.099616765975952
30,0.01262223565330108,0.01611465465446765,0.2587842957241597,0.000729,30.489293813705444
31,0.012418798675450185,0.016708045181902973,0.25106790025651776,0.0006561000000000001,29.54032063484192
32,0.012208285340521898,0.01613206606866284,0.28052036916087525,0.0006561000000000001,29.31040906906128
33,0.01208182490275552,0.016926091291349043,0.2558226212715104,0.0006561000000000001,29.4955837726593
34,0.01186913141929027,0.017460414885797283,0.2669349572283438,0.0006561000000000001,29.564311742782593
35,0.011742837177330835,0.016815994125367564,0.2739699529256763,0.0006561000000000001,29.6247775554657
36,0.011675417462053398,0.016633966091004284,0.27047911775944944,0.0006561000000000001,29.558770895004272
37,0.011598505286706818,0.017757899466563355,0.26169686496723443,0.00059049,29.35335612297058
38,0.011547828228988996,0.017625471407716923,0.26165259506825994,0.00059049,29.46660804748535
39,0.011286652330050452,0.016857159133492547,0.30314714007261323,0.00059049,29.428104877471924
40,0.01109803879323105,0.018830922008915382,0.2493976163905023,0.00059049,29.60192036628723
41,0.01096016517193574,0.018338076770305634,0.2791147649220032,0.00059049,29.127073526382446
42,0.010920855934576442,0.018904200289398432,0.25393380097233426,0.00059049,30.114961624145508
43,0.010812253768866261,0.018769019241021437,0.26708685502228213,0.000531441,30.287360429763794
44,0.010675382101908326,0.019502031278203835,0.26386333947501533,0.000531441,29.98909831047058
45,0.01066883779518927,0.01947458702224222,0.26024375545177736,0.000531441,29.995538234710693
46,0.010473375603194453,0.018675637600774116,0.2820662116180625,0.000531441,30.176098108291626
47,0.010484739109718552,0.01960950226268985,0.2678929917926057,0.000531441,30.182419061660767
48,0.010402024730056938,0.01872301148250699,0.2838265252549474,0.000531441,29.870619773864746
49,0.010379153562502729,0.01954722980206663,0.2709218069184117,0.0004782969,29.893879890441895
50,0.010274104980958832,0.02142433754422448,0.2638246246227404,0.0004782969,29.54100275039673
